subject,trial,choice,rt,item_value_0,item_value_1,gaze_0,gaze_1,fixation_count,ndt,difficulty,best_chosen,longest_chosen,value_left_minus_right
18,15,0.0,3030.0,4.0,6.0,0.3473837077617645,0.6526162624359131,5,278.0,2.0,False,False,-2.0
18,16,0.0,3677.0,2.0,4.0,0.4385089576244354,0.561491072177887,5,270.0,2.0,False,False,-2.0
18,17,1.0,2348.0,0.0,1.0,0.7014551162719727,0.29854491353034973,4,355.0,1.0,True,False,-1.0
18,18,0.0,2269.0,0.0,0.0,0.405070424079895,0.594929575920105,3,494.0,0.0,True,False,0.0
18,19,1.0,874.0,2.0,8.0,0.0,1.0,1,533.0,6.0,True,True,-6.0
18,20,0.0,1473.0,9.0,2.0,0.285491406917572,0.714508593082428,2,832.0,7.0,True,False,7.0
18,21,1.0,1013.0,2.0,9.0,0.0,1.0,1,514.0,7.0,True,True,-7.0
18,22,1.0,2239.0,2.0,4.0,0.6765779852867126,0.32342201471328735,4,322.0,2.0,True,False,-2.0
18,23,0.0,2911.0,6.0,0.0,0.4280894100666046,0.571910560131073,5,540.0,6.0,True,False,6.0
18,24,1.0,2097.0,0.0,3.0,0.624857485294342,0.37514254450798035,4,343.0,3.0,True,False,-3.0
18,25,1.0,4138.0,0.0,6.0,0.6045576333999634,0.3954423666000366,4,408.0,6.0,True,False,-6.0
18,26,0.0,4084.0,0.0,0.0,0.15874673426151276,0.8412532806396484,4,254.0,0.0,True,False,0.0
18,27,0.0,2691.0,6.0,2.0,0.45185184478759766,0.5481481552124023,4,396.0,4.0,True,False,4.0
18,28,0.0,2664.0,8.0,7.0,0.5044404864311218,0.4955595135688782,3,412.0,1.0,True,True,1.0
18,29,1.0,2714.0,0.0,3.0,0.23025047779083252,0.7697495222091675,4,638.0,3.0,True,True,-3.0
18,30,1.0,2882.0,4.0,6.0,0.6965076327323914,0.30349236726760864,5,849.0,2.0,True,False,-2.0
18,31,1.0,1334.0,1.0,7.0,0.13266444206237793,0.8673355579376221,2,437.0,6.0,True,True,-6.0
18,32,1.0,2149.0,4.0,2.0,0.3448687493801117,0.6551312804222107,4,473.0,2.0,False,True,2.0
18,33,1.0,1298.0,6.0,7.0,0.3390170633792877,0.6609829664230347,2,301.0,1.0,True,True,-1.0
18,34,0.0,1606.0,7.0,4.0,0.49089252948760986,0.5091074705123901,5,508.0,3.0,True,False,3.0
18,35,1.0,1177.0,3.0,8.0,0.36925098299980164,0.630748987197876,2,416.0,5.0,True,True,-5.0
18,36,0.0,3926.0,3.0,3.0,0.3774038553237915,0.6225961446762085,6,598.0,0.0,True,False,0.0
18,37,0.0,2738.0,8.0,7.0,0.4894578456878662,0.5105421543121338,4,746.0,1.0,True,False,1.0
18,38,1.0,1750.0,1.0,6.0,0.4533333480358124,0.54666668176651,2,475.0,5.0,True,True,-5.0
18,39,1.0,2332.0,0.0,4.0,0.3617149889469147,0.6382850408554077,5,676.0,4.0,True,True,-4.0
18,40,0.0,2481.0,3.0,0.0,0.35786569118499756,0.6421343088150024,5,307.0,3.0,True,False,3.0
18,41,1.0,3121.0,0.0,0.0,0.3901960849761963,0.6098039150238037,4,571.0,0.0,False,True,0.0
18,42,0.0,3131.0,0.0,0.0,0.4613876938819885,0.5386123061180115,4,580.0,0.0,True,False,0.0
18,43,1.0,1618.0,2.0,4.0,0.4889478385448456,0.5110521912574768,3,487.0,2.0,True,True,-2.0
18,44,1.0,1995.0,8.0,8.0,0.4000000059604645,0.6000000238418579,2,400.0,0.0,False,True,0.0
18,45,1.0,1745.0,9.0,8.0,0.36883804202079773,0.6311619877815247,4,609.0,1.0,False,True,1.0
18,46,0.0,3102.0,0.0,2.0,0.5379939079284668,0.4620060920715332,3,470.0,2.0,False,True,-2.0
18,47,1.0,1941.0,4.0,8.0,0.15280236303806305,0.8471976518630981,2,246.0,4.0,True,True,-4.0
18,48,0.0,3167.0,3.0,0.0,0.6210566163063049,0.3789433538913727,5,536.0,3.0,True,True,3.0
18,49,1.0,2793.0,2.0,2.0,0.45145630836486816,0.5485436916351318,4,321.0,0.0,False,True,0.0
18,50,1.0,1757.0,0.0,1.0,0.45461657643318176,0.5453833937644958,4,479.0,1.0,True,True,-1.0
18,51,0.0,3201.0,7.0,2.0,0.2432432472705841,0.7567567825317383,3,907.0,5.0,True,False,5.0
18,52,1.0,1473.0,0.0,7.0,0.24006488919258118,0.7599351406097412,2,240.0,7.0,True,True,-7.0
18,53,0.0,2875.0,6.0,1.0,0.4897674322128296,0.5102325677871704,5,725.0,5.0,True,False,5.0
18,54,1.0,5094.0,3.0,3.0,0.29150983691215515,0.7084901928901672,6,312.0,0.0,False,True,0.0
18,55,0.0,1034.0,8.0,8.0,0.6761517524719238,0.32384824752807617,3,296.0,0.0,True,True,0.0
18,56,0.0,2149.0,1.0,0.0,0.5723495483398438,0.42765042185783386,3,753.0,1.0,True,True,1.0
18,57,0.0,2825.0,6.0,3.0,0.5293125510215759,0.47068747878074646,3,454.0,3.0,True,True,3.0
18,58,0.0,2022.0,6.0,1.0,0.17547425627708435,0.824525773525238,3,546.0,5.0,True,False,5.0
18,59,1.0,2694.0,0.0,3.0,0.49539169669151306,0.5046082735061646,7,524.0,3.0,True,True,-3.0
18,60,1.0,7328.0,6.0,1.0,0.4704146385192871,0.5295853614807129,9,551.0,5.0,False,True,5.0
18,61,0.0,1470.0,2.0,2.0,0.7022411823272705,0.2977588176727295,2,533.0,0.0,True,True,0.0
18,62,0.0,3190.0,2.0,0.0,0.5686572790145874,0.4313427209854126,4,561.0,2.0,True,True,2.0
18,63,1.0,1100.0,4.0,9.0,0.2810046970844269,0.7189952731132507,2,463.0,5.0,True,True,-5.0
18,64,1.0,2250.0,0.0,2.0,0.30044594407081604,0.6995540857315063,4,456.0,2.0,True,True,-2.0
18,65,1.0,3816.0,2.0,3.0,0.507088303565979,0.4929116666316986,4,1065.0,1.0,True,False,-1.0
18,66,1.0,4280.0,2.0,2.0,0.21905609965324402,0.7809438705444336,6,911.0,0.0,False,True,0.0
18,67,0.0,3996.0,0.0,0.0,0.3174695372581482,0.6825304627418518,6,550.0,0.0,True,False,0.0
18,68,0.0,2486.0,9.0,7.0,0.6668587923049927,0.3331412076950073,3,751.0,2.0,True,True,2.0
18,69,0.0,1569.0,9.0,2.0,0.7584415674209595,0.24155844748020172,3,414.0,7.0,True,True,7.0
18,70,0.0,2138.0,6.0,1.0,0.43514150381088257,0.5648584961891174,5,442.0,5.0,True,False,5.0
18,71,1.0,1312.0,2.0,6.0,0.27788102626800537,0.7221189737319946,2,236.0,4.0,True,True,-4.0
18,72,0.0,2878.0,4.0,2.0,0.5393962860107422,0.4606036841869354,5,327.0,2.0,True,True,2.0
18,73,0.0,4526.0,0.0,1.0,0.5197112560272217,0.48028871417045593,9,924.0,1.0,False,True,-1.0
18,74,0.0,2775.0,1.0,0.0,0.46969035267829895,0.5303096175193787,5,482.0,1.0,True,False,1.0
18,75,0.0,1632.0,7.0,0.0,0.6786389350891113,0.32136106491088867,3,574.0,7.0,True,True,7.0
18,76,1.0,2651.0,0.0,6.0,0.011402508243918419,0.9885975122451782,3,897.0,6.0,True,True,-6.0
18,77,1.0,1271.0,0.0,4.0,0.5717213153839111,0.42827868461608887,4,295.0,4.0,True,False,-4.0
18,78,0.0,5631.0,0.0,6.0,0.4546716809272766,0.5453283190727234,8,590.0,6.0,False,False,-6.0
18,79,0.0,1394.0,1.0,0.0,0.5750798583030701,0.42492014169692993,3,455.0,1.0,True,True,1.0
18,80,0.0,2669.0,3.0,1.0,0.2767094075679779,0.7232906222343445,2,1733.0,2.0,True,False,2.0
18,81,1.0,1569.0,0.0,7.0,0.37244898080825806,0.6275510191917419,2,393.0,7.0,True,True,-7.0
18,82,1.0,1010.0,2.0,9.0,0.24910394847393036,0.7508960366249084,2,452.0,7.0,True,True,-7.0
18,83,0.0,2339.0,6.0,0.0,0.28085774183273315,0.7191422581672668,4,427.0,6.0,True,False,6.0
18,84,1.0,2024.0,0.0,2.0,0.29453375935554504,0.7054662108421326,4,469.0,2.0,True,True,-2.0
18,85,0.0,3139.0,0.0,2.0,0.6022099256515503,0.3977900445461273,5,786.0,2.0,False,True,-2.0
18,86,0.0,1226.0,8.0,8.0,0.4231354594230652,0.5768645405769348,2,569.0,0.0,True,False,0.0
18,87,1.0,4873.0,2.0,1.0,0.2497759908437729,0.7502239942550659,4,409.0,1.0,False,True,1.0
18,88,1.0,3471.0,6.0,9.0,0.49373191595077515,0.5062680840492249,6,360.0,3.0,True,True,-3.0
18,89,0.0,1486.0,7.0,0.0,0.2896440029144287,0.7103559970855713,3,868.0,7.0,True,False,7.0
18,90,1.0,2440.0,3.0,2.0,0.23178458213806152,0.7682154178619385,5,546.0,1.0,False,True,1.0
18,91,1.0,896.0,2.0,2.0,0.3192771077156067,0.6807228922843933,2,398.0,0.0,False,True,0.0
18,92,1.0,3876.0,8.0,6.0,0.6732734441757202,0.3267265260219574,5,647.0,2.0,False,False,2.0
18,93,1.0,1165.0,0.0,1.0,0.06259781122207642,0.9374021887779236,2,526.0,1.0,True,True,-1.0
18,94,1.0,2022.0,3.0,2.0,0.39434629678726196,0.605653703212738,4,607.0,1.0,False,True,1.0
18,95,1.0,1460.0,0.0,4.0,0.42563679814338684,0.5743631720542908,3,243.0,4.0,True,True,-4.0
18,96,1.0,1138.0,3.0,8.0,0.0,1.0,1,480.0,5.0,True,True,-5.0
18,97,1.0,1995.0,0.0,7.0,0.5066666603088379,0.4933333396911621,2,420.0,7.0,True,False,-7.0
18,98,1.0,1510.0,0.0,1.0,0.4403209686279297,0.5596790313720703,4,513.0,1.0,True,True,-1.0
19,0,1.0,784.0,7.0,9.0,0.5888429880142212,0.4111570119857788,2,300.0,2.0,True,False,-2.0
19,1,1.0,1442.0,3.0,9.0,0.801047146320343,0.19895288348197937,2,869.0,6.0,True,False,-6.0
19,2,0.0,3733.0,8.0,3.0,0.47238704562187195,0.5276129841804504,5,1542.0,5.0,True,False,5.0
19,3,0.0,795.0,10.0,3.0,0.6911196708679199,0.3088802993297577,2,277.0,7.0,True,True,7.0
19,4,0.0,2013.0,10.0,4.0,0.6779560446739197,0.3220439553260803,3,330.0,6.0,True,True,6.0
19,5,1.0,1192.0,4.0,8.0,0.2823018431663513,0.7176981568336487,2,271.0,4.0,True,True,-4.0
19,6,0.0,930.0,10.0,5.0,0.5294985175132751,0.47050148248672485,3,252.0,5.0,True,True,5.0
19,7,0.0,1297.0,7.0,1.0,0.5959498286247253,0.40405014157295227,3,260.0,6.0,True,True,6.0
19,8,1.0,2182.0,0.0,5.0,0.6089568734169006,0.39104315638542175,4,351.0,5.0,True,False,-5.0
19,9,1.0,6454.0,5.0,8.0,0.38433340191841125,0.6156666278839111,6,1271.0,3.0,True,True,-3.0
19,10,0.0,1391.0,6.0,8.0,0.6725912094116211,0.3274087905883789,3,322.0,2.0,False,True,-2.0
19,11,1.0,969.0,6.0,10.0,0.21942445635795593,0.7805755138397217,2,413.0,4.0,True,True,-4.0
19,12,0.0,2376.0,10.0,7.0,0.532425045967102,0.46757492423057556,5,541.0,3.0,True,True,3.0
19,13,0.0,1282.0,7.0,6.0,0.5571284294128418,0.4428716003894806,3,293.0,1.0,True,True,1.0
19,14,1.0,1078.0,3.0,7.0,0.4394124746322632,0.5605875253677368,3,261.0,4.0,True,True,-4.0
19,15,1.0,1794.0,6.0,9.0,0.3505221903324127,0.6494777798652649,4,262.0,3.0,True,True,-3.0
19,16,0.0,869.0,5.0,7.0,0.6050000190734863,0.39500001072883606,2,269.0,2.0,False,True,-2.0
19,17,1.0,3620.0,0.0,0.0,0.6888227462768555,0.31117725372314453,5,596.0,0.0,False,False,0.0
19,18,1.0,897.0,7.0,10.0,0.5716845989227295,0.4283154010772705,2,339.0,3.0,True,False,-3.0
19,19,0.0,1323.0,7.0,8.0,0.6120930314064026,0.3879069685935974,3,248.0,1.0,False,True,-1.0
19,20,0.0,950.0,5.0,3.0,0.6747967600822449,0.3252032399177551,3,212.0,2.0,True,True,2.0
19,21,0.0,1529.0,10.0,9.0,0.4283439517021179,0.5716560482978821,4,273.0,1.0,True,False,1.0
19,22,1.0,2562.0,2.0,3.0,0.3907407522201538,0.6092592477798462,4,402.0,1.0,True,True,-1.0
19,23,0.0,1272.0,3.0,1.0,0.38717949390411377,0.6128205060958862,3,492.0,2.0,True,False,2.0
19,24,0.0,679.0,10.0,7.0,0.5971943736076355,0.4028055965900421,2,180.0,3.0,True,True,3.0
19,25,0.0,1101.0,7.0,5.0,0.4353233873844147,0.5646766424179077,2,297.0,2.0,True,False,2.0
19,26,0.0,1150.0,6.0,8.0,0.5556792616844177,0.4443207085132599,3,252.0,2.0,False,True,-2.0
19,27,0.0,743.0,9.0,4.0,0.5836820006370544,0.41631799936294556,2,265.0,5.0,True,True,5.0
19,28,0.0,1025.0,7.0,2.0,0.5444887280464172,0.45551130175590515,3,272.0,5.0,True,True,5.0
19,29,0.0,756.0,3.0,5.0,0.7077244520187378,0.2922755777835846,2,277.0,2.0,False,True,-2.0
19,30,0.0,1528.0,7.0,7.0,0.6828479170799255,0.31715211272239685,3,910.0,0.0,True,True,0.0
19,31,1.0,2687.0,9.0,7.0,0.3737500011920929,0.6262500286102295,3,1087.0,2.0,False,True,2.0
19,32,1.0,889.0,6.0,10.0,0.05263157933950424,0.9473684430122375,2,623.0,4.0,True,True,-4.0
19,33,1.0,1051.0,1.0,2.0,0.24608150124549866,0.753918468952179,2,413.0,1.0,True,True,-1.0
19,34,0.0,1291.0,7.0,9.0,0.6759907007217407,0.32400932908058167,3,433.0,2.0,False,True,-2.0
19,35,1.0,916.0,0.0,4.0,0.44570502638816833,0.554295003414154,2,299.0,4.0,True,True,-4.0
19,36,1.0,1220.0,9.0,10.0,0.4086146652698517,0.5913853049278259,4,361.0,1.0,True,True,-1.0
19,37,1.0,1485.0,10.0,10.0,0.41631972789764404,0.583680272102356,3,284.0,0.0,False,True,0.0
19,38,0.0,902.0,10.0,8.0,0.3001658320426941,0.6998341679573059,2,299.0,2.0,True,False,2.0
19,39,0.0,1800.0,5.0,5.0,0.5493050813674927,0.4506949186325073,3,289.0,0.0,True,True,0.0
19,40,0.0,1701.0,3.0,7.0,0.567153811454773,0.43284621834754944,3,264.0,4.0,False,True,-4.0
19,41,0.0,2177.0,10.0,6.0,0.5195288062095642,0.4804711639881134,3,564.0,4.0,True,True,4.0
19,42,1.0,1680.0,0.0,5.0,0.5627177953720093,0.4372822344303131,4,532.0,5.0,True,False,-5.0
19,43,0.0,883.0,10.0,3.0,0.4596375524997711,0.5403624176979065,2,276.0,7.0,True,False,7.0
19,44,1.0,1077.0,8.0,6.0,0.24019025266170502,0.7598097324371338,2,236.0,2.0,False,True,2.0
19,45,1.0,1080.0,6.0,9.0,0.5330396294593811,0.4669603407382965,2,399.0,3.0,True,False,-3.0
19,46,0.0,1233.0,5.0,4.0,0.7147335410118103,0.2852664589881897,3,276.0,1.0,True,True,1.0
19,47,1.0,1142.0,10.0,8.0,0.28205129504203796,0.7179487347602844,2,284.0,2.0,False,True,2.0
19,48,1.0,870.0,5.0,10.0,0.249370276927948,0.750629723072052,2,473.0,5.0,True,True,-5.0
20,0,1.0,2259.0,4.0,5.0,0.6277450323104858,0.37225496768951416,4,392.0,1.0,True,False,-1.0
20,1,0.0,1409.0,5.0,0.0,0.5022502541542053,0.49774977564811707,2,298.0,5.0,True,True,5.0
20,2,1.0,1350.0,7.0,9.0,0.5166835188865662,0.48331648111343384,3,361.0,2.0,True,False,-2.0
20,3,0.0,3345.0,7.0,2.0,0.5264511108398438,0.47354885935783386,6,623.0,5.0,True,True,5.0
20,4,0.0,4012.0,5.0,3.0,0.46204259991645813,0.5379574298858643,5,350.0,2.0,True,False,2.0
20,5,0.0,2001.0,9.0,5.0,0.5563048124313354,0.44369521737098694,3,518.0,4.0,True,True,4.0
20,6,0.0,2088.0,5.0,2.0,0.4874371886253357,0.5125628113746643,3,496.0,3.0,True,False,3.0
20,7,1.0,2625.0,3.0,6.0,0.460317462682724,0.5396825671195984,5,420.0,3.0,True,True,-3.0
20,8,0.0,1679.0,8.0,5.0,0.5565642714500427,0.44343575835227966,3,247.0,3.0,True,True,3.0
20,9,0.0,2647.0,9.0,6.0,0.7142857313156128,0.2857142984867096,3,274.0,3.0,True,True,3.0
20,10,0.0,3164.0,5.0,2.0,0.7483754754066467,0.25162455439567566,3,394.0,3.0,True,True,3.0
20,11,1.0,2341.0,2.0,3.0,0.2542285919189453,0.7457714080810547,2,390.0,1.0,True,True,-1.0
20,12,1.0,1787.0,3.0,7.0,0.4501766860485077,0.5498233437538147,2,372.0,4.0,True,True,-4.0
20,13,1.0,1557.0,3.0,8.0,0.4968404471874237,0.5031595826148987,2,291.0,5.0,True,True,-5.0
20,14,0.0,3319.0,9.0,8.0,0.5615683794021606,0.43843162059783936,3,233.0,1.0,True,True,1.0
20,15,0.0,3006.0,8.0,7.0,0.4786747992038727,0.5213252305984497,5,380.0,1.0,True,False,1.0
20,16,1.0,1928.0,9.0,10.0,0.49941587448120117,0.5005841255187988,2,216.0,1.0,True,True,-1.0
20,17,1.0,1701.0,7.0,9.0,0.536447286605835,0.46355271339416504,2,288.0,2.0,True,False,-2.0
20,18,0.0,2940.0,8.0,6.0,0.5512579679489136,0.4487420320510864,3,277.0,2.0,True,True,2.0
20,19,0.0,1512.0,8.0,5.0,0.5302435159683228,0.46975648403167725,3,239.0,3.0,True,True,3.0
20,20,0.0,1480.0,10.0,5.0,0.5701754093170166,0.429824560880661,3,226.0,5.0,True,True,5.0
20,21,1.0,1808.0,0.0,5.0,0.5781456828117371,0.42185431718826294,2,298.0,5.0,True,False,-5.0
20,22,1.0,1419.0,7.0,10.0,0.6810126304626465,0.31898733973503113,2,234.0,3.0,True,False,-3.0
20,23,0.0,2024.0,9.0,8.0,0.7143646478652954,0.2856353521347046,3,214.0,1.0,True,True,1.0
20,24,0.0,1742.0,7.0,2.0,0.6516476273536682,0.3483523726463318,3,255.0,5.0,True,True,5.0
20,25,1.0,2731.0,3.0,5.0,0.5762711763381958,0.4237288236618042,4,430.0,2.0,True,False,-2.0
20,26,0.0,2203.0,6.0,3.0,0.4946175515651703,0.5053824186325073,3,438.0,3.0,True,False,3.0
20,27,0.0,3033.0,7.0,4.0,0.4854081869125366,0.5145918130874634,5,326.0,3.0,True,False,3.0
20,28,0.0,5760.0,7.0,6.0,0.5743740797042847,0.42562592029571533,7,328.0,1.0,True,True,1.0
20,29,1.0,1963.0,5.0,8.0,0.6389563083648682,0.36104369163513184,2,315.0,3.0,True,False,-3.0
20,30,0.0,1580.0,9.0,7.0,0.52635657787323,0.47364342212677,2,290.0,2.0,True,True,2.0
20,31,0.0,1550.0,9.0,4.0,0.6007999777793884,0.3991999924182892,3,300.0,5.0,True,True,5.0
20,32,0.0,1839.0,6.0,2.0,0.6276463270187378,0.3723536729812622,3,233.0,4.0,True,True,4.0
20,33,0.0,2103.0,5.0,3.0,0.49323228001594543,0.506767749786377,3,256.0,2.0,True,False,2.0
20,34,0.0,1622.0,8.0,7.0,0.5685693025588989,0.4314306974411011,3,273.0,1.0,True,True,1.0
20,35,0.0,2680.0,7.0,5.0,0.6121754050254822,0.3878245949745178,5,331.0,2.0,True,True,2.0
20,36,0.0,1872.0,3.0,0.0,0.570588231086731,0.42941176891326904,3,342.0,3.0,True,True,3.0
20,37,0.0,1548.0,7.0,5.0,0.45347002148628235,0.5465299487113953,3,280.0,2.0,True,False,2.0
20,38,1.0,2995.0,3.0,8.0,0.6062639951705933,0.39373600482940674,4,313.0,5.0,True,False,-5.0
20,39,0.0,2138.0,7.0,2.0,0.6525871157646179,0.3474128842353821,3,244.0,5.0,True,True,5.0
20,40,0.0,2087.0,10.0,8.0,0.6955810189247131,0.30441898107528687,3,254.0,2.0,True,True,2.0
20,41,1.0,1708.0,1.0,5.0,0.5507147908210754,0.44928523898124695,2,239.0,4.0,True,False,-4.0
20,42,1.0,3188.0,0.0,2.0,0.4859343469142914,0.5140656232833862,2,202.0,2.0,True,True,-2.0
20,43,1.0,2583.0,5.0,9.0,0.6125873923301697,0.38741257786750793,4,438.0,4.0,True,False,-4.0
20,44,1.0,1605.0,6.0,7.0,0.3708459138870239,0.6291540861129761,2,281.0,1.0,True,True,-1.0
20,45,0.0,2726.0,8.0,6.0,0.6005954742431641,0.39940449595451355,3,375.0,2.0,True,True,2.0
20,46,1.0,2450.0,7.0,9.0,0.5461538434028625,0.45384615659713745,4,630.0,2.0,True,False,-2.0
20,47,0.0,2400.0,8.0,6.0,0.5500705242156982,0.44992947578430176,3,273.0,2.0,True,True,2.0
20,48,0.0,1734.0,6.0,3.0,0.45911478996276855,0.5408852100372314,5,401.0,3.0,True,False,3.0
20,49,0.0,1561.0,10.0,7.0,0.6496478915214539,0.35035210847854614,3,425.0,3.0,True,True,3.0
20,50,0.0,2159.0,3.0,0.0,0.7047401666641235,0.29525986313819885,3,408.0,3.0,True,True,3.0
20,51,1.0,1971.0,4.0,8.0,0.4766627848148346,0.5233372449874878,4,257.0,4.0,True,True,-4.0
20,52,0.0,2129.0,6.0,6.0,0.5349593758583069,0.4650406539440155,3,284.0,0.0,True,True,0.0
20,53,0.0,2003.0,3.0,2.0,0.7887005805969238,0.21129943430423737,3,233.0,1.0,True,True,1.0
20,54,0.0,2072.0,2.0,2.0,0.6407873034477234,0.3592126965522766,3,243.0,0.0,True,True,0.0
20,55,1.0,1622.0,6.0,9.0,0.3855684995651245,0.6144315004348755,2,250.0,3.0,True,True,-3.0
20,56,1.0,1607.0,3.0,7.0,0.4112011790275574,0.5887988209724426,2,250.0,4.0,True,True,-4.0
20,57,0.0,3950.0,8.0,8.0,0.34760087728500366,0.6523991227149963,5,282.0,0.0,True,False,0.0
20,58,1.0,2804.0,2.0,5.0,0.4881516695022583,0.5118483304977417,4,272.0,3.0,True,True,-3.0
20,59,0.0,2177.0,9.0,8.0,0.7759422063827515,0.22405782341957092,3,240.0,1.0,True,True,1.0
20,60,0.0,3187.0,9.0,9.0,0.5232399106025696,0.4767600893974304,3,261.0,0.0,True,True,0.0
20,61,0.0,2784.0,5.0,7.0,0.5203638076782227,0.47963622212409973,3,255.0,2.0,False,True,-2.0
20,62,0.0,3052.0,6.0,4.0,0.5149812698364258,0.4850187301635742,3,382.0,2.0,True,True,2.0
20,63,1.0,1496.0,7.0,9.0,0.5129706859588623,0.4870292842388153,3,301.0,2.0,True,False,-2.0
20,64,0.0,1917.0,8.0,6.0,0.653269350528717,0.34673064947128296,3,250.0,2.0,True,True,2.0
20,65,1.0,2072.0,3.0,7.0,0.5169491767883301,0.4830508530139923,2,420.0,4.0,True,False,-4.0
20,66,1.0,1803.0,2.0,2.0,0.6020087599754333,0.39799121022224426,3,210.0,0.0,False,False,0.0
20,67,0.0,4599.0,8.0,7.0,0.39071476459503174,0.6092852354049683,3,248.0,1.0,True,False,1.0
20,68,0.0,1829.0,4.0,1.0,0.5997490882873535,0.40025094151496887,3,235.0,3.0,True,True,3.0
20,69,1.0,1518.0,5.0,6.0,0.5075697302818298,0.49243026971817017,2,263.0,1.0,True,False,-1.0
20,70,1.0,1220.0,0.0,2.0,0.6226215362548828,0.3773784339427948,2,274.0,2.0,True,False,-2.0
20,71,0.0,3847.0,3.0,2.0,0.5180435180664062,0.48195645213127136,5,494.0,1.0,True,True,1.0
20,72,1.0,3313.0,8.0,7.0,0.5479632019996643,0.4520367980003357,3,269.0,1.0,False,False,1.0
20,73,0.0,1714.0,8.0,3.0,0.6413792967796326,0.35862070322036743,3,264.0,5.0,True,True,5.0
20,74,1.0,2102.0,6.0,8.0,0.6657010316848755,0.3342989683151245,2,376.0,2.0,True,False,-2.0
20,75,1.0,1416.0,4.0,8.0,0.5596817135810852,0.4403183162212372,2,285.0,4.0,True,False,-4.0
20,76,0.0,1345.0,9.0,4.0,0.49812382459640503,0.501876175403595,3,279.0,5.0,True,False,5.0
20,77,1.0,1159.0,0.0,5.0,0.49738219380378723,0.5026177763938904,2,204.0,5.0,True,True,-5.0
20,78,1.0,2861.0,8.0,9.0,0.7653219699859619,0.23467804491519928,4,283.0,1.0,True,False,-1.0
20,79,1.0,1938.0,5.0,9.0,0.38075312972068787,0.6192468404769897,2,265.0,4.0,True,True,-4.0
20,80,0.0,2880.0,6.0,8.0,0.7156105041503906,0.2843894958496094,3,292.0,2.0,False,True,-2.0
20,81,0.0,3336.0,3.0,2.0,0.8204028010368347,0.17959722876548767,3,307.0,1.0,True,True,1.0
20,82,1.0,1799.0,8.0,3.0,0.7929458022117615,0.20705421268939972,4,268.0,5.0,False,False,5.0
20,83,1.0,2264.0,0.0,3.0,0.5185002684593201,0.4814997613430023,2,237.0,3.0,True,False,-3.0
20,84,0.0,1966.0,7.0,4.0,0.5896969437599182,0.4103030264377594,3,316.0,3.0,True,True,3.0
20,85,1.0,2011.0,3.0,6.0,0.6617813110351562,0.33821871876716614,4,237.0,3.0,True,False,-3.0
20,86,1.0,2121.0,6.0,8.0,0.5287810564041138,0.4712189733982086,2,349.0,2.0,True,False,-2.0
20,87,1.0,3458.0,9.0,8.0,0.3695314824581146,0.630468487739563,4,235.0,1.0,False,True,1.0
20,88,0.0,2136.0,6.0,3.0,0.6417593955993652,0.35824060440063477,3,249.0,3.0,True,True,3.0
20,89,0.0,2833.0,3.0,2.0,0.39295607805252075,0.6070439219474792,3,306.0,1.0,True,False,1.0
20,90,1.0,2472.0,4.0,1.0,0.5525158643722534,0.4474841356277466,5,425.0,3.0,False,False,3.0
20,91,1.0,4312.0,8.0,7.0,0.44450023770332336,0.5554997324943542,4,330.0,1.0,False,True,1.0
20,92,0.0,5059.0,7.0,6.0,0.625607430934906,0.374392569065094,3,326.0,1.0,True,True,1.0
20,93,0.0,1762.0,8.0,6.0,0.6046357750892639,0.3953642249107361,3,252.0,2.0,True,True,2.0
20,94,0.0,4666.0,3.0,2.0,0.551732063293457,0.44826793670654297,4,307.0,1.0,True,True,1.0
20,95,1.0,1892.0,2.0,6.0,0.4546020030975342,0.5453979969024658,2,284.0,4.0,True,True,-4.0
20,96,1.0,1899.0,8.0,9.0,0.5687897801399231,0.4312101900577545,2,329.0,1.0,True,False,-1.0
20,97,0.0,3668.0,7.0,9.0,0.16787658631801605,0.8321233987808228,3,362.0,2.0,False,False,-2.0
20,98,1.0,2283.0,2.0,7.0,0.5448207259178162,0.45517927408218384,2,275.0,5.0,True,False,-5.0
20,99,1.0,2560.0,6.0,5.0,0.4911139905452728,0.5088859796524048,2,253.0,1.0,False,True,1.0
21,0,0.0,4642.0,0.0,0.0,0.586905300617218,0.4130946695804596,7,396.0,0.0,True,True,0.0
21,1,1.0,2722.0,1.0,0.0,0.6469843983650208,0.35301560163497925,5,351.0,1.0,False,False,1.0
21,2,0.0,1763.0,1.0,0.0,0.5997322797775269,0.40026775002479553,3,269.0,1.0,True,True,1.0
21,3,0.0,995.0,4.0,0.0,0.416201114654541,0.583798885345459,3,279.0,4.0,True,False,4.0
21,4,1.0,1272.0,0.0,4.0,0.2585877776145935,0.7414122223854065,2,224.0,4.0,True,True,-4.0
21,5,0.0,1439.0,2.0,3.0,0.6265876293182373,0.3734123706817627,3,258.0,1.0,False,True,-1.0
21,6,1.0,1738.0,0.0,1.0,0.4317719042301178,0.5682281255722046,3,265.0,1.0,True,True,-1.0
21,7,0.0,1279.0,0.0,5.0,0.47047245502471924,0.5295275449752808,3,263.0,5.0,False,False,-5.0
21,8,0.0,1106.0,10.0,10.0,0.6174298524856567,0.38257017731666565,2,429.0,0.0,True,True,0.0
21,9,0.0,1708.0,1.0,0.0,0.5910596251487732,0.4089404046535492,3,500.0,1.0,True,True,1.0
