subject,trial,rt,choice,item_value_0,item_value_1,item_value_2,gaze_0,gaze_1,gaze_2
15,22,4909,2,3,5,7,0.22754759238521838,0.2723404255319149,0.5001119820828668
15,23,20585,0,7,6,3,0.3866374030216415,0.15159248672927725,0.46177011024908127
15,24,2997,0,5,3,2,0.5834283542379324,0.18966172557962752,0.22690992018244013
15,25,5691,1,9,8,4,0.17461832061068702,0.10267175572519084,0.7227099236641221
15,26,5614,1,9,8,2,0.13766583349355893,0.4253028263795424,0.43703134012689865
15,27,4880,0,7,4,8,0.2677412133422879,0.6162972912469219,0.11596149541079023
15,28,3164,0,5,3,4,0.43410852713178294,0.2355112587670727,0.3303802141011443
15,29,4652,2,3,1,8,0.5191021967526266,0.25191021967526267,0.2289875835721108
15,30,9382,1,2,3,7,0.2129692832764505,0.45813424345847553,0.32889647326507393
15,31,2984,2,4,5,7,0.27560300514037167,0.43376828786081456,0.29062870699881377
15,32,7679,2,6,4,5,0.21202354260089687,0.31572309417040356,0.47225336322869954
15,33,5637,2,2,6,5,0.3077220077220077,0.45386100386100386,0.2384169884169884
15,34,4832,0,10,5,3,0.5644513826940232,0.23996431757359502,0.1955842997323818
15,35,13705,2,3,5,8,0.2217020950042207,0.23405724810068299,0.5442406568950963
15,36,16936,1,4,6,9,0.6253170822248345,0.261461362370847,0.11322155540431851
15,37,12074,1,6,2,3,0.3368112442873157,0.5379839613693197,0.12520479434336465
15,38,6349,1,5,8,6,0.20996259775586534,0.29836790207412445,0.4916695001700102
15,39,6617,0,5,9,6,0.40996297542914845,0.25496465836418714,0.3350723662066644
15,40,17294,2,3,6,5,0.2828975307892981,0.20924588970454408,0.5078565795061578
15,41,10820,1,3,5,4,0.1537700376014249,0.522758757173956,0.32347120522461903
15,42,3893,1,3,5,6,0.25378450578806766,0.3199762540813298,0.42623924013060255
15,43,5232,1,5,8,6,0.09004934210526316,0.6763980263157895,0.23355263157894737
15,44,2357,2,5,2,7,0.1957697983275947,0.43138219380226267,0.37284800787014266
15,45,3745,2,6,3,5,0.2839888510374729,0.3273459275317436,0.3886652214307835
15,46,6805,1,5,9,4,0.4140687450039968,0.3215027977617906,0.26442845723421265
15,47,4305,2,5,6,8,0.18777070063694268,0.23363057324840764,0.5785987261146497
15,48,16541,0,8,6,2,0.4795683820712553,0.3551270591239944,0.16530455880475034
15,49,4509,2,8,6,5,0.10385093167701863,0.40596273291925467,0.4901863354037267
15,50,3612,0,7,5,3,0.47190646313738227,0.25235466060409223,0.2757388762585255
15,51,2909,2,5,2,3,0.23834196891191708,0.43603029095257073,0.32562774013551216
15,52,2617,1,6,10,5,0.3163090128755365,0.37725321888412017,0.30643776824034336
15,53,8445,1,3,5,1,0.40884615384615386,0.34076923076923077,0.25038461538461537
15,54,7047,0,7,4,5,0.2761519302615193,0.5501245330012453,0.17372353673723537
15,55,7367,2,6,4,5,0.32223990739400954,0.3922731876718275,0.28548690493416295
15,56,3713,1,3,10,7,0.3490623109497883,0.19903206291591047,0.4519056261343013
15,57,6169,0,5,4,3,0.26775766016713093,0.15964484679665739,0.5725974930362117
15,58,4187,1,5,7,3,0.3620081411126187,0.3514246947082768,0.2865671641791045
15,59,8433,0,9,5,3,0.33410732714138286,0.2852167182662539,0.38067595459236325
15,60,3374,1,6,7,5,0.16767676767676767,0.6508417508417509,0.1814814814814815
15,61,14056,0,7,3,4,0.5518931965605672,0.21043898023834665,0.23766782320108615
15,62,6620,1,5,6,3,0.15421842232618163,0.21567994837877077,0.6301016292950475
15,63,5477,0,7,3,4,0.3159373745483742,0.5202729827378563,0.16378964271376958
15,64,5529,0,9,4,5,0.2951985773562537,0.16123295791345585,0.5435684647302904
15,65,9105,2,3,6,5,0.22904700504044073,0.34802485054507093,0.42292814441448834
15,66,11982,1,6,5,8,0.3093148985198972,0.46636532837011435,0.2243197731099885
15,67,2807,0,10,4,9,0.33482506102522375,0.42148087876322216,0.2436940602115541
15,68,3128,2,6,3,5,0.27960162301733676,0.1914422722242715,0.5289561047583917
15,69,4574,0,5,7,6,0.28425878757004586,0.5888945491594498,0.12684666327050434
15,70,7004,0,6,3,5,0.6523933323138095,0.1738797981342713,0.17372686955191927
15,71,8340,1,3,5,4,0.5058490808587222,0.21506620388224706,0.2790847152590307
15,72,14185,0,8,6,3,0.8644241316270567,0.0643510054844607,0.07122486288848263
15,73,3680,0,8,3,2,0.34741352923171104,0.5001530456075911,0.15243342516069788
15,74,10986,0,6,3,4,0.4199941989751523,0.19269070869186888,0.38731509233297884
15,75,9657,2,3,2,4,0.17101740294511378,0.40896921017402943,0.42001338688085676
15,76,3025,2,4,3,10,0.61100849649058,0.13224972294052456,0.25674178056889546
15,77,1886,0,7,5,6,0.3881664499349805,0.40507152145643693,0.2067620286085826
15,78,3861,1,4,6,3,0.31971995332555425,0.4127771295215869,0.2675029171528588
15,79,2363,2,5,4,8,0.17215326497571506,0.3113869400971398,0.5164597949271452
15,80,6183,2,5,8,6,0.18766660742846988,0.3484983117113915,0.46383508086013864
15,81,5785,2,2,7,8,0.05128205128205128,0.06954436450839328,0.8791735842095554
15,82,2760,2,4,3,8,0.23246753246753246,0.3277056277056277,0.43982683982683984
15,83,11211,1,6,9,8,0.47252212819764616,0.24073533702947184,0.28674253477288203
15,84,3031,1,6,5,9,0.23851794673871093,0.5229641065225782,0.23851794673871093
15,85,3428,1,5,6,9,0.3753794266441821,0.463743676222597,0.1608768971332209
15,86,6667,0,6,3,2,0.4634065202927478,0.23502994011976047,0.30156353958749166
15,87,2850,0,8,3,5,0.33347280334728036,0.4087866108786611,0.25774058577405856
15,88,6460,0,5,1,4,0.28496087104457296,0.23392310309629125,0.48111602585913577
15,89,3877,1,4,5,3,0.28134196586227195,0.48116539140670983,0.23749264273101825
15,90,12330,1,4,8,6,0.35283146829433704,0.24491353001017294,0.40225500169549
15,91,3132,0,6,5,3,0.3328488372093023,0.39098837209302323,0.2761627906976744
15,92,2184,2,7,5,8,0.3614522156967432,0.14895888948211425,0.48958889482114254
15,93,2617,0,8,3,6,0.47303473491773307,0.20978062157221206,0.3171846435100548
15,94,8466,1,2,5,4,0.1949206349206349,0.3389206349206349,0.46615873015873016
15,95,5168,2,3,7,8,0.4754167545895759,0.18822536400084405,0.33635788140958006
15,96,1969,2,3,4,8,0.25272067714631197,0.3010882708585248,0.44619105199516323
15,97,2774,2,3,2,8,0.16514161220043572,0.4169934640522876,0.4178649237472767
15,98,3670,0,3,2,4,0.19739696312364424,0.18500154942671213,0.6176014874496436
15,99,2075,1,5,8,7,0.33663943990665113,0.46557759626604434,0.19778296382730456
16,0,1937,1,2,4,1,0.2783766645529486,0.7216233354470514,0.0
16,1,2314,0,2,1,4,0.3336927223719677,0.3757412398921833,0.29056603773584905
16,2,3263,1,2,8,1,0.08428981348637016,0.6079626972740315,0.30774748923959827
16,3,2789,1,3,2,1,0.10371819960861056,0.2465753424657534,0.649706457925636
16,4,4473,0,1,3,2,0.3670922809053976,0.401915264074289,0.2309924550203134
16,5,1474,2,1,2,10,0.19981751824817517,0.0,0.8001824817518248
16,6,1996,0,2,1,4,0.43767060964513194,0.2356687898089172,0.32666060054595086
16,7,1662,1,2,4,1,0.229806598407281,0.7258248009101251,0.04436860068259386
16,8,1394,2,8,3,4,0.0,0.25393700787401574,0.7460629921259843
16,9,1869,2,1,2,8,0.35195530726256985,0.16666666666666666,0.4813780260707635
16,10,3106,0,4,1,3,0.5307208514755685,0.4020319303338171,0.06724721819061441
16,11,1688,0,4,2,1,0.5316184351554126,0.16934619506966775,0.2990353697749196
16,12,2054,1,2,4,1,0.18187385180649113,0.6589099816289039,0.15921616656460502
16,13,2147,1,3,4,2,0.05423728813559322,0.24338983050847457,0.7023728813559322
16,14,1528,0,8,3,2,0.6412060301507537,0.32060301507537686,0.03819095477386935
16,15,1735,0,4,2,1,0.6628222523744912,0.22930800542740842,0.1078697421981004
16,16,1232,1,3,4,2,0.6188197767145136,0.0,0.38118022328548645
16,17,850,2,1,2,10,0.0,0.0,1.0
16,18,4218,0,2,3,4,0.6180215475024485,0.14724126673196214,0.2347371857655893
16,19,2242,1,3,2,1,0.29336905559276627,0.4795713328868051,0.22705961152042867
16,20,2053,1,2,4,3,0.35553555355535554,0.4302430243024302,0.21422142214221424
16,21,13653,2,1,4,2,0.40481153378495743,0.16788257773145734,0.4273058884835852
16,22,1508,1,4,8,1,0.0,0.7778810408921933,0.22211895910780668
16,23,3644,2,2,1,4,0.20786733513305053,0.34631700732742,0.4458156575395295
16,24,1860,0,4,3,2,0.645109135004042,0.1301535974130962,0.22473726758286175
16,25,2646,2,2,1,3,0.14177215189873418,0.23189873417721518,0.6263291139240507
16,26,2450,1,3,4,1,0.0423728813559322,0.9152542372881356,0.0423728813559322
16,27,2153,0,4,3,2,0.3488194973343488,0.45392231530845395,0.19725818735719725
16,28,2494,2,1,4,2,0.12920353982300886,0.5646017699115045,0.30619469026548674
16,29,2920,1,1,4,3,0.10055304172951232,0.3609854198089492,0.5384615384615384
16,30,1902,2,2,1,4,0.26509723643807576,0.1842374616171955,0.5506653019447287
16,31,2154,0,4,2,3,0.312026913372582,0.36921783010933557,0.3187552565180824
16,32,14168,2,8,2,4,0.31128880526810915,0.3159924741298213,0.3727187206020696
16,33,3225,1,2,3,4,0.5172612197928653,0.21921749136939012,0.26352128883774456
16,34,857,0,10,1,4,0.5525,0.0,0.4475
16,35,7024,2,3,2,4,0.4157838983050847,0.12694209039548024,0.457274011299435
16,36,1775,0,4,2,1,0.7024275646045419,0.07830853563038372,0.2192638997650744
16,37,4016,0,4,2,1,0.7163176610035559,0.07902015013828527,0.20466218885815882
16,38,2730,0,4,1,8,0.26723276723276723,0.2887112887112887,0.44405594405594406
16,39,3953,0,4,2,1,0.3063815569662546,0.1667223521550284,0.526896090878717
16,40,6252,0,2,4,3,0.7689043209876543,0.16878858024691357,0.0623070987654321
16,41,772,0,10,4,2,1.0,0.0,0.0
16,42,1789,1,2,4,3,0.5973568281938326,0.17444933920704847,0.22819383259911893
16,43,4482,2,2,1,8,0.3134856775024139,0.5709687801738011,0.115545542323785
16,44,6067,0,4,3,1,0.5665054413542926,0.12434502216848045,0.3091495364772269
16,45,804,0,10,1,4,1.0,0.0,0.0
16,46,2269,1,2,4,1,0.38048090523338046,0.4929278642149929,0.1265912305516266
16,47,1623,0,4,1,2,0.18151447661469933,0.6425389755011136,0.1759465478841871
16,48,1581,2,1,3,4,0.11402508551881414,0.2953249714937286,0.5906499429874572
16,49,1967,2,1,2,3,0.12455830388692579,0.5432862190812721,0.3321554770318021
16,50,3053,1,3,4,2,0.471667346106808,0.41459437423562984,0.11373827965756217
16,51,1121,2,2,1,4,0.0,0.14623338257016247,0.8537666174298375
16,52,1719,1,8,4,2,0.14941302027748132,0.7033084311632871,0.1472785485592316
16,53,2811,1,1,2,3,0.21253918495297805,0.38746081504702196,0.4
16,54,1942,0,4,1,2,0.1959016393442623,0.42295081967213116,0.38114754098360654
16,55,938,0,10,4,1,1.0,0.0,0.0
16,56,2369,2,1,2,4,0.2152777777777778,0.33719135802469136,0.44753086419753085
16,57,1777,0,4,3,1,0.12048192771084337,0.6586345381526104,0.22088353413654618
16,58,1409,0,2,8,1,0.25,0.39388489208633093,0.35611510791366907
16,59,1513,1,2,10,3,0.0,0.841688654353562,0.158311345646438
16,60,647,2,1,4,10,0.0,0.0,1.0
16,61,3579,1,2,4,8,0.08215881746304572,0.5204537641801307,0.3973874183568237
16,62,8154,1,4,2,1,0.5229485396383866,0.44871349095966623,0.02833796940194715
16,63,1355,2,1,3,2,0.5344827586206896,0.2774294670846395,0.18808777429467086
16,64,803,2,4,1,10,0.0,0.0,1.0
16,65,1971,1,8,4,2,0.0,0.717391304347826,0.2826086956521739
16,66,694,2,3,4,10,0.0,0.0,1.0
16,67,4069,0,8,4,3,0.2992125984251969,0.400262467191601,0.3005249343832021
16,68,1418,1,3,4,2,0.44493882091212456,0.289210233592881,0.26585094549499444
16,69,2435,2,2,3,4,0.01697792869269949,0.45755517826825126,0.5254668930390493
16,70,1814,2,1,3,4,0.0889487870619946,0.23180592991913745,0.6792452830188679
16,71,879,1,1,10,4,0.7989949748743719,0.20100502512562815,0.0
16,72,3356,0,4,2,1,0.37823275862068967,0.19181034482758622,0.42995689655172414
16,73,2953,2,4,1,2,0.2372448979591837,0.3039965986394558,0.45875850340136054
16,74,1586,2,1,2,4,0.4408510638297872,0.0,0.5591489361702128
16,75,1018,2,1,2,4,0.6666666666666666,0.0,0.3333333333333333
16,76,1199,0,4,3,2,0.6332518337408313,0.17237163814180928,0.19437652811735942
16,77,2555,1,2,4,1,0.49602964531498145,0.24033880359978824,0.2636315510852303
16,78,1841,0,4,1,2,0.2570694087403599,0.41131105398457585,0.33161953727506427
16,79,968,1,2,4,1,0.625,0.125,0.25
16,80,720,2,4,2,10,0.0,0.0,1.0
16,81,2213,1,4,8,3,0.256140350877193,0.13801169590643275,0.6058479532163743
16,82,1042,2,1,2,4,0.18577981651376146,0.536697247706422,0.2775229357798165
16,83,1525,0,4,1,2,0.6703786191536748,0.06570155902004454,0.2639198218262806
16,84,915,1,3,4,1,0.0,0.0,1.0
16,85,653,0,10,1,2,1.0,0.0,0.0
16,86,8874,0,4,3,1,0.28614640048396855,0.15366001209921354,0.5601935874168179
16,87,2502,0,2,4,3,0.7825613079019074,0.0,0.21743869209809263
16,88,826,1,3,2,1,0.502092050209205,0.0,0.497907949790795
16,89,947,1,3,4,1,1.0,0.0,0.0
16,90,1723,2,3,1,2,0.6810933940774487,0.0,0.31890660592255127
16,91,1804,0,8,2,1,0.21796165489404642,0.2209889001009082,0.5610494450050454
16,92,644,2,4,2,10,0.0,0.0,1.0
16,93,708,2,1,2,10,0.0,0.0,1.0
16,94,1769,0,4,1,3,0.8565279770444764,0.0,0.14347202295552366
16,95,2000,1,4,3,1,0.5454545454545454,0.25113636363636366,0.2034090909090909
16,96,1628,1,2,4,3,0.08350730688935282,0.6659707724425887,0.25052192066805845
16,97,782,0,4,2,1,1.0,0.0,0.0
16,98,1916,0,4,2,1,0.515220700152207,0.22754946727549466,0.2572298325722983
16,99,840,2,3,1,2,0.38095238095238093,0.0,0.6190476190476191
17,0,1713,0,8,3,4,0.49961919268849964,0.25742574257425743,0.24295506473724296
17,1,1758,1,4,5,2,0.20531757754800592,0.5598227474150664,0.23485967503692762
17,2,6438,1,4,9,8,0.06855830736427751,0.8924061013613253,0.03903559127439724
17,3,1873,0,10,5,4,0.22662889518413598,0.5906515580736544,0.18271954674220964
17,4,2522,1,4,9,3,0.09657170449058426,0.7204249154997586,0.18300338000965716
17,5,2176,1,5,10,8,0.17629716981132076,0.6827830188679245,0.1409198113207547
17,6,1922,0,9,3,8,0.4934810951760104,0.28552803129074317,0.22099087353324642
17,7,1648,0,10,4,2,0.559115179252479,0.18230358504958047,0.2585812356979405
17,8,2944,0,8,4,3,0.43048938934603725,0.4058033780857514,0.16370723256821135
17,9,4704,0,4,3,2,0.581200669696245,0.18584070796460178,0.23295862233915332
17,10,2203,1,3,9,8,0.2694575471698113,0.46049528301886794,0.27004716981132076
17,11,3315,1,4,8,2,0.11388140161725067,0.7654986522911051,0.12061994609164421
17,12,2399,1,4,5,3,0.28206341694273546,0.5485092285849503,0.16942735447231425
17,13,2648,1,4,10,3,0.1581497797356828,0.7013215859030837,0.14052863436123347
17,14,2734,1,5,7,3,0.31971029487842734,0.4128297982410761,0.26745990688049665
17,15,4171,1,4,8,5,0.2013815090329437,0.6556854410201913,0.14293304994686504
17,16,2281,2,5,2,9,0.17864693446088795,0.4741014799154334,0.34725158562367864
17,17,3455,0,8,5,4,0.5755985569039029,0.18301082322072812,0.24139061987536897
17,18,3511,1,2,5,3,0.2929325231851615,0.5542053086024944,0.1528621682123441
17,19,1786,1,3,10,4,0.5538983050847458,0.13559322033898305,0.3105084745762712
17,20,2433,2,3,5,6,0.24431818181818182,0.22632575757575757,0.5293560606060606
17,21,2271,0,9,8,5,0.34379905808477235,0.4165358451072737,0.23966509680795395
17,22,2534,0,10,5,9,0.5027027027027027,0.2599099099099099,0.23738738738738738
17,23,2074,2,5,4,8,0.5230589608873322,0.1978984238178634,0.27904261529480445
17,24,1903,2,7,5,9,0.1537966537966538,0.3584298584298584,0.4877734877734878
17,25,1987,2,4,5,9,0.3088875077688005,0.23555003107520198,0.4555624611559975
17,26,1855,2,4,8,9,0.24755062050947094,0.4774657086871326,0.2749836708033965
17,27,2270,2,3,4,9,0.16924719701014415,0.5755472504004271,0.25520555258942873
17,28,3036,1,5,10,3,0.1940801798426377,0.6789059572873736,0.12701386286998875
17,29,2707,1,5,10,3,0.22874149659863946,0.5931122448979592,0.17814625850340135
17,30,2836,1,3,9,4,0.2762137902896777,0.49612403100775193,0.22766217870257038
17,31,1999,2,2,5,9,0.20852803738317757,0.4304906542056075,0.36098130841121495
17,32,4546,1,4,8,9,0.1254092168219592,0.41148325358851673,0.46310752958952406
17,33,5687,1,8,9,5,0.18331419823957137,0.6984309223115194,0.1182548794489093
17,34,1807,1,4,8,3,0.29266409266409266,0.461003861003861,0.24633204633204633
17,35,1583,1,2,8,5,0.45598591549295775,0.24647887323943662,0.2975352112676056
17,36,1507,1,4,9,3,0.4917763157894737,0.24588815789473684,0.2623355263157895
17,37,2322,0,8,5,3,0.43451776649746193,0.35431472081218274,0.21116751269035533
17,38,2463,0,8,5,4,0.5738847583643123,0.16682156133828996,0.25929368029739774
17,39,3714,1,4,8,5,0.2853333333333333,0.5905185185185186,0.12414814814814815
17,40,4008,2,3,5,9,0.17147613762486127,0.2985571587125416,0.5299667036625971
17,41,2797,1,3,9,4,0.13848039215686275,0.6830065359477124,0.17851307189542484
17,42,3421,1,4,8,5,0.3230616302186879,0.5410868124585818,0.1358515573227303
17,43,2226,0,9,6,4,0.5264293419633226,0.27993527508090615,0.19363538295577132
17,44,2805,0,4,2,5,0.5120232172470979,0.2562189054726368,0.23175787728026534
17,45,3620,0,9,5,3,0.6762633996937213,0.16477794793261868,0.15895865237366003
17,46,3418,1,3,9,2,0.32882730652247383,0.49611355187563366,0.17505914160189254
17,47,2011,0,8,5,3,0.3010882708585248,0.530229746070133,0.1686819830713422
17,48,1714,2,2,5,10,0.17164697706740792,0.4405837387074357,0.3877692842251564
17,49,2538,1,4,8,5,0.14427860696517414,0.6395296246042514,0.2161917684305744
17,50,3016,1,4,9,3,0.13531850735016962,0.7595175273275537,0.10516396532227666
17,51,2696,2,9,8,10,0.1283812795191069,0.41820523829969947,0.45341348218119365
17,52,2207,1,2,7,5,0.32569558101472995,0.337152209492635,0.337152209492635
17,53,2195,2,8,5,4,0.33849557522123896,0.2754424778761062,0.3860619469026549
17,54,2438,0,8,7,5,0.5735294117647058,0.24773755656108598,0.17873303167420815
17,55,1361,2,5,3,10,0.29674418604651165,0.4986046511627907,0.20465116279069767
17,56,2671,1,2,5,3,0.3299825174825175,0.46984265734265734,0.20017482517482518
17,57,1973,0,9,2,5,0.55527950310559,0.22236024844720498,0.22236024844720498
17,58,1621,2,9,2,10,0.3387596899224806,0.22713178294573644,0.43410852713178294
17,59,2141,2,3,4,5,0.38429003021148034,0.22900302114803625,0.3867069486404834
17,60,1894,0,8,4,2,0.28883013879709185,0.4216787838730998,0.28949107732980833
17,61,2273,2,4,5,8,0.3117154811715481,0.2824267782426778,0.40585774058577406
17,62,4295,1,4,3,2,0.3560181478516146,0.47371230317587404,0.17026954897251134
17,63,3759,0,9,4,2,0.5417170495767836,0.1807738814993954,0.27750906892382105
17,64,1913,1,5,9,3,0.2623925974884336,0.34236615994712494,0.3952412425644415
17,65,2182,2,3,2,6,0.3542116630669546,0.25863930885529157,0.38714902807775375
17,66,2349,2,4,8,10,0.1915864166244298,0.41409021794221995,0.3943233654333502
17,67,3265,1,8,9,4,0.17653314427507977,0.6820276497695853,0.141439205955335
17,68,2522,1,3,8,4,0.42565887618100445,0.2874191944306315,0.28692192938836397
17,69,2418,1,3,8,4,0.22779156327543423,0.49528535980148886,0.27692307692307694
17,70,3341,1,5,9,6,0.55078125,0.19779829545454544,0.25142045454545453
17,71,2445,1,9,10,8,0.15504631886884446,0.6601657727937591,0.1847879083373964
17,72,2502,2,8,5,9,0.28657686948444033,0.19461216906641896,0.5188109614491407
17,73,4349,1,4,5,3,0.27001813941435604,0.5908266390256544,0.13915522155998963
17,74,3265,1,3,10,9,0.11142158574921411,0.47083478868319945,0.41774362556758643
17,75,3181,2,5,3,9,0.38196594427244585,0.14705882352941177,0.4709752321981424
17,76,3568,2,4,2,8,0.30972045743329096,0.12674714104193138,0.5635324015247777
17,77,4463,2,8,4,9,0.42240437158469946,0.2423497267759563,0.33524590163934426
17,78,2478,2,2,4,9,0.2560917343526039,0.23793597706641184,0.5059722885809842
17,79,3362,1,4,5,3,0.255024255024255,0.3659043659043659,0.37907137907137906
17,80,2730,1,2,7,5,0.19185282522996058,0.6197985107314936,0.18834866403854578
17,81,2259,0,9,4,5,0.18328530259365994,0.6443804034582132,0.1723342939481268
17,82,6834,2,8,5,9,0.5309748679366095,0.17224267648471267,0.2967824555786778
17,83,1853,1,4,10,3,0.28396739130434784,0.44497282608695654,0.2710597826086957
17,84,3020,2,4,2,9,0.16100495399858458,0.39455060155697097,0.4444444444444444
17,85,2958,2,9,4,10,0.3837548638132296,0.2811284046692607,0.3351167315175097
17,86,2137,0,10,2,5,0.5540393013100436,0.19596069868995633,0.25
17,87,2485,0,10,5,9,0.42752562225475843,0.28208882381649586,0.2903855539287457
17,88,2011,0,10,3,4,0.6239316239316239,0.1571334648257725,0.21893491124260356
17,89,3796,1,4,8,2,0.4631956912028725,0.43596648713345304,0.10083782166367444
17,90,1998,2,2,3,5,0.37899219304471254,0.21291696238466998,0.40809084457061745
17,91,3724,0,4,3,2,0.4584634603372892,0.3610243597751405,0.18051217988757026
17,92,3297,2,4,9,10,0.07234212629896083,0.41286970423661074,0.5147881694644284
17,93,2782,2,8,9,10,0.2948028673835125,0.15188172043010753,0.5533154121863799
17,94,2890,1,8,5,3,0.42839036755386567,0.24461343472750316,0.3269961977186312
17,95,2401,2,7,8,9,0.15878546540567445,0.4539571926331508,0.38725734196117473
17,96,2101,0,9,8,2,0.5494252873563218,0.25632183908045975,0.19425287356321838
17,97,2666,0,8,3,4,0.3637984841729826,0.4485064645563977,0.1876950512706197
17,98,2632,1,4,9,3,0.18054298642533936,0.6402714932126696,0.17918552036199095
17,99,2513,1,4,5,2,0.28015016424213984,0.5326137963397466,0.18723603941811356
18,0,1343,1,1,8,3,0.11701081612586037,0.8829891838741396,0.0
18,1,1622,1,3,4,2,0.32114183764495985,0.2872435325602141,0.39161462979482603
18,2,1734,0,6,8,4,0.5004321521175453,0.01728608470181504,0.4822817631806396
18,3,1759,1,3,8,4,0.08556611927398444,0.742437337942956,0.17199654278305965
18,4,1610,1,4,6,1,0.5339256865912763,0.22536348949919224,0.2407108239095315
18,5,1453,1,3,7,5,0.26450999048525214,0.3948620361560419,0.340627973358706
18,6,1040,0,10,3,6,0.6115569823434992,0.06902086677367576,0.31942215088282505
18,7,936,1,4,10,1,0.1533980582524272,0.27184466019417475,0.574757281553398
18,8,1130,0,8,2,3,0.3845070422535211,0.36338028169014086,0.252112676056338
18,9,875,0,9,1,4,0.9297297297297298,0.0,0.07027027027027027
18,10,1444,1,2,8,1,0.40575673166202414,0.4076137418755803,0.18662952646239556
18,11,1924,0,5,1,6,0.25835037491479207,0.3803680981595092,0.3612815269256987
18,12,2025,1,4,5,3,0.3526416295353278,0.39338001273074474,0.25397835773392746
18,13,1643,1,2,7,4,0.23986194995685936,0.5884383088869716,0.17169974115616912
18,14,1062,2,5,3,10,0.3851851851851852,0.38074074074074077,0.23407407407407407
18,15,1200,1,6,4,1,0.2838915470494418,0.5263157894736842,0.189792663476874
18,16,1659,1,4,8,3,0.29183841714756803,0.47815333882934874,0.23000824402308326
18,17,756,2,5,3,7,0.0,0.0,1.0
18,18,754,0,7,1,3,0.7984886649874056,0.20151133501259447,0.0
18,19,2467,1,1,3,2,0.23233301064859632,0.616650532429816,0.1510164569215876
18,20,1204,0,4,2,8,0.4289340101522843,0.17639593908629442,0.3946700507614213
18,21,1031,1,4,8,3,0.33687405159332323,0.21396054628224584,0.44916540212443096
18,22,833,2,3,2,9,0.0,0.0,1.0
18,23,1198,0,5,3,1,0.44472049689440996,0.33291925465838507,0.22236024844720498
18,24,1195,1,3,7,6,0.0,0.8159437280187574,0.18405627198124266
18,25,721,0,7,1,5,0.6211031175059952,0.0,0.37889688249400477
18,26,1401,0,4,5,2,0.4269005847953216,0.442495126705653,0.13060428849902533
18,27,1161,0,8,4,1,0.6376623376623377,0.36233766233766235,0.0
18,28,1256,1,6,4,3,0.4569055036344756,0.21287642782969884,0.3302180685358255
18,29,1235,0,8,1,2,0.6066597294484911,0.0,0.39334027055150883
18,30,1054,0,9,1,8,0.5122655122655123,0.1717171717171717,0.31601731601731603
18,31,716,2,8,2,9,0.0,0.0,1.0
18,32,718,0,9,3,10,0.6084507042253521,0.0,0.39154929577464787
18,33,1105,0,5,4,1,0.4304461942257218,0.3083989501312336,0.26115485564304464
18,34,905,1,4,9,2,0.0,0.34555984555984554,0.6544401544401545
18,35,2952,0,10,2,1,0.41602728047740833,0.30562659846547313,0.2783461210571185
18,36,875,0,7,3,2,0.4584139264990329,0.0,0.5415860735009671
18,37,1689,1,6,3,4,0.28003533568904593,0.5265017667844523,0.19346289752650175
18,38,1129,2,5,8,9,0.31412103746397696,0.28530259365994237,0.40057636887608067
18,39,1529,2,4,8,5,0.023094688221709007,0.5635103926096998,0.4133949191685912
18,40,1948,2,3,8,7,0.2531835205992509,0.3887640449438202,0.35805243445692886
18,41,1651,0,8,4,2,0.5016155088852988,0.32148626817447495,0.17689822294022617
18,42,1244,2,9,8,10,0.49,0.2,0.31
18,43,975,1,1,8,4,0.4664586583463339,0.24804992199687986,0.28549141965678626
18,44,1624,1,8,5,3,0.15805946791862285,0.702660406885759,0.13928012519561817
18,45,754,2,2,4,9,0.0,0.043859649122807015,0.956140350877193
18,46,857,0,8,6,3,0.6173076923076923,0.0,0.38269230769230766
18,47,938,1,3,9,7,0.0,0.33902439024390246,0.6609756097560976
18,48,1291,1,8,3,6,0.1649782923299566,0.48914616497829233,0.3458755426917511
18,49,723,2,3,1,9,0.0,0.0,1.0
18,50,941,1,3,9,1,0.3225225225225225,0.2882882882882883,0.3891891891891892
18,51,1944,0,5,2,1,0.398822663723326,0.16114790286975716,0.44002943340691686
18,52,921,2,4,1,9,0.0,0.24131944444444445,0.7586805555555556
18,53,1471,2,1,8,4,0.0,0.0841452612931798,0.9158547387068202
18,54,1731,2,4,2,3,0.19415292353823088,0.34332833583208394,0.4625187406296852
18,55,1092,1,2,4,3,0.3979848866498741,0.27581863979848864,0.3261964735516373
18,56,1075,2,5,4,8,0.28731942215088285,0.3611556982343499,0.35152487961476725
18,57,1141,2,4,2,8,0.1724137931034483,0.28448275862068967,0.5431034482758621
18,58,1058,2,3,4,10,0.3514705882352941,0.2926470588235294,0.3558823529411765
18,59,1790,2,4,5,8,0.3333333333333333,0.4714052287581699,0.19526143790849673
18,60,1168,0,7,4,3,0.5659679408138101,0.22071516646115907,0.21331689272503082
18,61,1010,2,1,3,4,0.2761627906976744,0.0,0.7238372093023255
18,62,1245,1,8,7,4,0.27985948477751754,0.5573770491803278,0.16276346604215455
18,63,1020,2,8,3,5,0.34429065743944637,0.0,0.6557093425605537
18,64,2335,0,9,1,3,0.5611957134799774,0.04512126339537507,0.3936830231246475
18,65,1276,1,3,8,1,0.16771488469601678,0.4381551362683438,0.3941299790356394
18,66,1514,0,3,1,4,0.5151006711409396,0.13338926174496643,0.35151006711409394
18,67,847,2,4,7,10,0.0,0.23283082077051925,0.7671691792294807
